Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;Estimated;Timestamp
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.45;[8.28,20.38,0.68];19:21:30.425
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.44;[8.29,20.38,0.68];19:21:30.525
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.35;[8.28,20.39,0.65];19:21:30.625
P6[6.70,18.03,0.00]=2.85;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=9.89;P7[2.90,24.00,0.00]=6.43;[8.28,20.39,0.68];19:21:30.729
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=8.56;P7[2.90,24.00,0.00]=6.45;[8.28,20.38,0.69];19:21:30.826
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=7.23;P7[2.90,24.00,0.00]=6.34;[8.27,20.39,0.68];19:21:30.925
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=7.28;P7[2.90,24.00,0.00]=6.35;[8.26,20.40,0.64];19:21:31.026
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=10.05;P7[2.90,24.00,0.00]=6.35;[8.25,20.40,0.59];19:21:31.129
P6[6.70,18.03,0.00]=2.78;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.42;[8.26,20.39,0.58];19:21:31.225
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.41;[8.26,20.38,0.62];19:21:31.325
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.27;P7[2.90,24.00,0.00]=6.47;[8.27,20.37,0.63];19:21:31.426
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=7.32;P7[2.90,24.00,0.00]=6.42;[8.27,20.37,0.63];19:21:31.526
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=7.32;P7[2.90,24.00,0.00]=6.44;[8.27,20.36,0.67];19:21:31.626
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=6.87;P7[2.90,24.00,0.00]=6.41;[8.27,20.36,0.68];19:21:31.725
P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.91;P7[2.90,24.00,0.00]=6.32;null;[8.25,20.55,0.04];19:21:31.822
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.99;P7[2.90,24.00,0.00]=6.45;[8.26,20.50,0.22];19:21:31.926
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=7.00;P7[2.90,24.00,0.00]=6.34;[8.25,20.48,0.30];19:21:32.025
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=6.92;P7[2.90,24.00,0.00]=6.39;[8.25,20.45,0.36];19:21:32.125
P6[6.70,18.03,0.00]=2.78;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.91;P7[2.90,24.00,0.00]=6.41;[8.25,20.43,0.43];19:21:32.225
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=8.59;P7[2.90,24.00,0.00]=6.38;[8.25,20.41,0.46];19:21:32.327
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.94;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.39;[8.24,20.39,0.48];19:21:32.425
P6[6.70,18.03,0.00]=2.76;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=7.24;P7[2.90,24.00,0.00]=6.31;[8.24,20.40,0.45];19:21:32.526
P6[6.70,18.03,0.00]=2.75;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.28;P7[2.90,24.00,0.00]=6.31;[8.23,20.41,0.45];19:21:32.627
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=7.27;P7[2.90,24.00,0.00]=6.36;[8.23,20.40,0.43];19:21:32.726
P6[6.70,18.03,0.00]=2.75;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.61;P7[2.90,24.00,0.00]=6.33;[8.22,20.40,0.44];19:21:32.826
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.37;P7[2.90,24.00,0.00]=6.42;[8.23,20.39,0.46];19:21:32.927
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=8.09;P7[2.90,24.00,0.00]=6.34;[8.23,20.39,0.47];19:21:33.026
P6[6.70,18.03,0.00]=2.75;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=8.03;P7[2.90,24.00,0.00]=6.45;[8.24,20.37,0.49];19:21:33.126
P6[6.70,18.03,0.00]=2.75;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=8.35;P7[2.90,24.00,0.00]=6.44;[8.25,20.36,0.51];19:21:33.227
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.92;P7[2.90,24.00,0.00]=6.38;[8.25,20.37,0.55];19:21:33.326
P6[6.70,18.03,0.00]=2.76;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=7.37;P7[2.90,24.00,0.00]=6.39;[8.25,20.37,0.52];19:21:33.426
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.25;P7[2.90,24.00,0.00]=6.41;[8.26,20.37,0.57];19:21:33.526
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=7.20;P7[2.90,24.00,0.00]=6.40;[8.26,20.38,0.59];19:21:33.626
P9[13.00,16.50,0.00]=8.83;P6[6.70,18.03,0.00]=2.78;P5[13.00,24.00,0.00]=5.88;P7[2.90,24.00,0.00]=6.33;[8.25,20.39,0.56];19:21:33.826
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=8.41;P7[2.90,24.00,0.00]=6.46;[8.26,20.37,0.61];19:21:33.927
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.33;[8.25,20.39,0.61];19:21:34.026
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=7.48;P7[2.90,24.00,0.00]=6.39;[8.25,20.39,0.63];19:21:34.127
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.96;P7[2.90,24.00,0.00]=6.42;[8.26,20.39,0.64];19:21:34.225
P6[6.70,18.03,0.00]=2.78;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.00;P7[2.90,24.00,0.00]=6.42;[8.26,20.38,0.65];19:21:34.326
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=7.01;P7[2.90,24.00,0.00]=6.41;[8.27,20.37,0.57];19:21:34.426
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=7.01;P7[2.90,24.00,0.00]=6.32;[8.25,20.38,0.57];19:21:34.526
P6[6.70,18.03,0.00]=2.76;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.05;P7[2.90,24.00,0.00]=6.39;[8.25,20.38,0.57];19:21:34.626
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=7.20;P7[2.90,24.00,0.00]=6.37;[8.25,20.38,0.56];19:21:34.727
P6[6.70,18.03,0.00]=2.76;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=7.06;P7[2.90,24.00,0.00]=6.36;[8.24,20.38,0.56];19:21:34.826
P6[6.70,18.03,0.00]=2.75;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=7.01;P7[2.90,24.00,0.00]=6.44;[8.25,20.37,0.57];19:21:34.926
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=7.08;P7[2.90,24.00,0.00]=6.36;[8.25,20.37,0.51];19:21:35.026
P6[6.70,18.03,0.00]=2.76;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=7.00;P7[2.90,24.00,0.00]=6.43;[8.26,20.37,0.49];19:21:35.126
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.95;P7[2.90,24.00,0.00]=6.40;[8.27,20.37,0.51];19:21:35.225
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.98;P7[2.90,24.00,0.00]=6.39;[8.27,20.38,0.49];19:21:35.326
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.95;P7[2.90,24.00,0.00]=6.43;[8.28,20.38,0.50];19:21:35.426
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=7.46;P7[2.90,24.00,0.00]=6.42;[8.28,20.38,0.53];19:21:35.527
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=7.53;P7[2.90,24.00,0.00]=6.32;[8.26,20.39,0.53];19:21:35.627
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.94;P7[2.90,24.00,0.00]=6.39;[8.27,20.39,0.53];19:21:35.726
P6[6.70,18.03,0.00]=2.78;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.76;P7[2.90,24.00,0.00]=6.40;[8.27,20.39,0.53];19:21:35.826
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=6.99;P7[2.90,24.00,0.00]=6.41;[8.27,20.39,0.57];19:21:35.925
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=6.91;P7[2.90,24.00,0.00]=6.44;[8.27,20.38,0.61];19:21:36.026
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.88;P7[2.90,24.00,0.00]=6.39;[8.27,20.38,0.64];19:21:36.126
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.38;[8.26,20.39,0.67];19:21:36.225
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.43;[8.26,20.38,0.66];19:21:36.326
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.98;P7[2.90,24.00,0.00]=6.41;[8.27,20.38,0.67];19:21:36.426
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.96;P7[2.90,24.00,0.00]=6.36;[8.26,20.39,0.64];19:21:36.526
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.84;P7[2.90,24.00,0.00]=6.42;[8.27,20.39,0.62];19:21:36.625
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.41;[8.27,20.39,0.63];19:21:36.726
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.48;[8.28,20.37,0.67];19:21:36.826
P6[6.70,18.03,0.00]=2.69;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.74;P7[2.90,24.00,0.00]=6.41;[8.29,20.35,0.70];19:21:36.926
P6[6.70,18.03,0.00]=2.75;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.86;P7[2.90,24.00,0.00]=6.46;[8.29,20.35,0.65];19:21:37.026
P6[6.70,18.03,0.00]=2.72;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.73;P7[2.90,24.00,0.00]=6.44;[8.30,20.34,0.53];19:21:37.126
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.75;P7[2.90,24.00,0.00]=6.44;[8.30,20.34,0.50];19:21:37.226
P6[6.70,18.03,0.00]=2.76;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.79;P7[2.90,24.00,0.00]=6.42;[8.29,20.34,0.53];19:21:37.325
