Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.15;[11.05, 21.14, 0.0];[11.10,21.01,-1.37];19:19:04.092;11.10;21.01;11.05;21.14;12;20.40;0.95;-0.74;0.9;-0.61
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.05;[11.15, 20.94, 1.49];[11.12,20.99,-1.40];19:19:04.192;11.12;20.99;11.15;20.94;12;20.40;0.85;-0.54;0.88;-0.59
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.19;[11.01, 21.16, 0.0];[11.11,20.98,-1.40];19:19:04.291;11.11;20.98;11.01;21.16;12;20.40;0.99;-0.76;0.89;-0.58
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.08;[11.09, 21.09, 0.0];[11.12,20.97,-1.44];19:19:04.392;11.12;20.97;11.09;21.09;12;20.40;0.91;-0.69;0.88;-0.57
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.18;[11.1, 21.05, 1.47];[11.12,20.97,-1.45];19:19:04.492;11.12;20.97;11.1;21.05;12;20.40;0.9;-0.65;0.88;-0.57
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=11.52;[10.6, 22.18, 0.0];[11.10,20.99,-1.47];19:19:04.595;11.10;20.99;10.6;22.18;12;20.40;1.4;-1.78;0.9;-0.59
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.88;[10.88, 21.7, 0.0];[11.11,20.98,-1.49];19:19:04.694;11.11;20.98;10.88;21.7;12;20.40;1.12;-1.3;0.89;-0.58
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.84;[10.83, 21.66, 0.0];[11.10,20.98,-1.49];19:19:04.794;11.10;20.98;10.83;21.66;12;20.40;1.17;-1.26;0.9;-0.58
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.21;[10.98, 21.19, 0.0];[11.09,20.97,-1.49];19:19:04.891;11.09;20.97;10.98;21.19;12;20.40;1.02;-0.79;0.91;-0.57
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.08;[11.0, 21.09, 0.0];[11.07,20.98,-1.48];19:19:04.992;11.07;20.98;11.0;21.09;12;20.40;1.0;-0.69;0.93;-0.58
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.41;[10.95, 21.36, 0.0];[11.07,20.99,-1.51];19:19:05.093;11.07;20.99;10.95;21.36;12;20.40;1.05;-0.96;0.93;-0.59
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.57;[10.94, 21.47, 0.0];[11.08,20.98,-1.52];19:19:05.194;11.08;20.98;10.94;21.47;12;20.40;1.06;-1.07;0.92;-0.58
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.51;[10.95, 21.42, 0.0];[11.09,20.99,-1.52];19:19:05.294;11.09;20.99;10.95;21.42;12;20.40;1.05;-1.02;0.91;-0.59
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.18;[11.03, 21.16, 0.0];[11.09,20.98,-1.49];19:19:05.392;11.09;20.98;11.03;21.16;12;20.40;0.97;-0.76;0.91;-0.58
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.87;[10.86, 21.68, 0.0];[11.10,20.96,-1.50];19:19:05.496;11.10;20.96;10.86;21.68;12;20.40;1.14;-1.28;0.9;-0.56
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.49;[11.01, 21.4, 0.0];[11.12,20.95,-1.53];19:19:05.593;11.12;20.95;11.01;21.4;12;20.40;0.99;-1.0;0.88;-0.55
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.88;[10.79, 21.69, 0.0];[11.11,20.95,-1.54];19:19:05.694;11.11;20.95;10.79;21.69;12;20.40;1.21;-1.29;0.89;-0.55
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.57;[10.82, 21.45, 0.0];[11.08,20.94,-1.54];19:19:05.794;11.08;20.94;10.82;21.45;12;20.40;1.18;-1.05;0.92;-0.54
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.53;[10.89, 21.43, 0.0];[11.08,20.94,-1.57];19:19:05.893;11.08;20.94;10.89;21.43;12;20.40;1.11;-1.03;0.92;-0.54
P5[13.00,24.00,0.00]=3.73;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.49;[11.01, 21.41, 0.0];[11.09,20.96,-1.50];19:19:05.994;11.09;20.96;11.01;21.41;12;20.40;0.99;-1.01;0.91;-0.56
P5[13.00,24.00,0.00]=3.98;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.53;[10.91, 21.43, 0.0];[11.09,20.96,-1.54];19:19:06.094;11.09;20.96;10.91;21.43;12;20.40;1.09;-1.03;0.91;-0.56
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.88;[10.87, 21.69, 0.0];[11.10,20.96,-1.49];19:19:06.195;11.10;20.96;10.87;21.69;12;20.40;1.13;-1.29;0.9;-0.56
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.89;[10.83, 21.7, 0.0];[11.10,20.95,-1.52];19:19:06.295;11.10;20.95;10.83;21.7;12;20.40;1.17;-1.3;0.9;-0.55
P5[13.00,24.00,0.00]=3.64;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.77;[10.98, 21.63, 0.0];[11.12,20.99,-1.44];19:19:06.394;11.12;20.99;10.98;21.63;12;20.40;1.02;-1.23;0.88;-0.59
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.47;[10.91, 21.38, 0.0];[11.11,20.98,-1.45];19:19:06.493;11.11;20.98;10.91;21.38;12;20.40;1.09;-0.98;0.89;-0.58
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.39;[10.98, 21.32, 0.0];[11.11,20.97,-1.46];19:19:06.594;11.11;20.97;10.98;21.32;12;20.40;1.02;-0.92;0.89;-0.57
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.44;[10.94, 21.36, 0.0];[11.10,20.97,-1.45];19:19:06.694;11.10;20.97;10.94;21.36;12;20.40;1.06;-0.96;0.9;-0.57
P5[13.00,24.00,0.00]=3.48;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.73;[10.97, 21.59, 0.0];[11.11,21.01,-1.25];19:19:06.794;11.11;21.01;10.97;21.59;12;20.40;1.03;-1.19;0.89;-0.61
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.23;[11.05, 21.2, 0.0];[11.11,20.99,-1.34];19:19:06.891;11.11;20.99;11.05;21.2;12;20.40;0.95;-0.8;0.89;-0.59
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.65;[10.86, 21.52, 0.0];[11.10,20.97,-1.41];19:19:06.994;11.10;20.97;10.86;21.52;12;20.40;1.14;-1.12;0.9;-0.57
P5[13.00,24.00,0.00]=3.99;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.30;[10.93, 21.26, 0.0];[11.09,20.96,-1.46];19:19:07.092;11.09;20.96;10.93;21.26;12;20.40;1.07;-0.86;0.91;-0.56
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.52;[10.9, 21.42, 0.0];[11.08,20.96,-1.48];19:19:07.193;11.08;20.96;10.9;21.42;12;20.40;1.1;-1.02;0.92;-0.56
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.69;[10.89, 21.55, 0.0];[11.09,20.96,-1.50];19:19:07.293;11.09;20.96;10.89;21.55;12;20.40;1.11;-1.15;0.91;-0.56
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.46;[10.96, 21.38, 0.0];[11.09,20.96,-1.51];19:19:07.394;11.09;20.96;10.96;21.38;12;20.40;1.04;-0.98;0.91;-0.56
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.71;[10.91, 21.56, 0.0];[11.10,20.95,-1.52];19:19:07.493;11.10;20.95;10.91;21.56;12;20.40;1.09;-1.16;0.9;-0.55
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.36;[11.04, 21.3, 0.0];[11.11,20.96,-1.50];19:19:07.593;11.11;20.96;11.04;21.3;12;20.40;0.96;-0.9;0.89;-0.56
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.02;[11.13, 21.03, 0.0];[11.13,20.95,-1.50];19:19:07.692;11.13;20.95;11.13;21.03;12;20.40;0.87;-0.63;0.87;-0.55
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.73;[10.99, 21.5, 1.22];[11.14,20.96,-1.49];19:19:07.793;11.14;20.96;10.99;21.5;12;20.40;1.01;-1.1;0.86;-0.56
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.31;[11.14, 21.26, 0.0];[11.16,20.96,-1.47];19:19:07.892;11.16;20.96;11.14;21.26;12;20.40;0.86;-0.86;0.84;-0.56
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.48;[11.01, 21.38, 0.0];[11.16,20.96,-1.47];19:19:07.994;11.16;20.96;11.01;21.38;12;20.40;0.99;-0.98;0.84;-0.56
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.42;[11.06, 21.34, 0.0];[11.16,20.96,-1.47];19:19:08.093;11.16;20.96;11.06;21.34;12;20.40;0.94;-0.94;0.84;-0.56
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.09;[11.22, 21.08, 0.0];[11.19,20.94,-1.47];19:19:08.191;11.19;20.94;11.22;21.08;12;20.40;0.78;-0.68;0.81;-0.54
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.38;[11.07, 21.3, 0.0];[11.19,20.94,-1.46];19:19:08.294;11.19;20.94;11.07;21.3;12;20.40;0.93;-0.9;0.81;-0.54
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.64;P4[11.00,11.00,0.00]=10.71;[11.07, 21.56, 0.0];[11.21,20.93,-1.48];19:19:08.394;11.21;20.93;11.07;21.56;12;20.40;0.93;-1.16;0.79;-0.53
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.34;[11.1, 21.27, 0.0];[11.21,20.94,-1.43];19:19:08.493;11.21;20.94;11.1;21.27;12;20.40;0.9;-0.87;0.79;-0.54
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.09;[11.15, 21.09, 0.0];[11.20,20.94,-1.47];19:19:08.591;11.20;20.94;11.15;21.09;12;20.40;0.85;-0.69;0.8;-0.54
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.39;[11.05, 21.32, 0.0];[11.19,20.94,-1.46];19:19:08.694;11.19;20.94;11.05;21.32;12;20.40;0.95;-0.92;0.81;-0.54
P5[13.00,24.00,0.00]=3.77;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.44;[11.13, 21.37, 0.0];[11.20,20.95,-1.46];19:19:08.793;11.20;20.95;11.13;21.37;12;20.40;0.87;-0.97;0.8;-0.55
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.59;P4[11.00,11.00,0.00]=10.02;[11.23, 21.04, 0.0];[11.21,20.96,-1.45];19:19:08.892;11.21;20.96;11.23;21.04;12;20.40;0.77;-0.64;0.79;-0.56
P9[13.00,16.50,0.00]=5.08;P4[11.00,11.00,0.00]=10.16;P6[6.70,18.03,0.00]=5.59;null;[11.21, 21.08, 1.28];[11.21,20.99,-1.41];19:19:09.088;11.21;20.99;11.21;21.08;12;20.40;0.79;-0.68;0.79;-0.59
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.19;[11.18, 21.16, 0.0];[11.21,20.98,-1.40];19:19:09.191;11.21;20.98;11.18;21.16;12;20.40;0.82;-0.76;0.79;-0.58
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.61;P4[11.00,11.00,0.00]=10.27;[11.2, 21.22, 0.0];[11.22,20.97,-1.41];19:19:09.292;11.22;20.97;11.2;21.22;12;20.40;0.8;-0.82;0.78;-0.57
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.34;[11.13, 21.28, 0.0];[11.22,20.97,-1.39];19:19:09.393;11.22;20.97;11.13;21.28;12;20.40;0.87;-0.88;0.78;-0.57
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.14;[11.15, 21.13, 0.0];[11.21,20.97,-1.39];19:19:09.491;11.21;20.97;11.15;21.13;12;20.40;0.85;-0.73;0.79;-0.57
P5[13.00,24.00,0.00]=3.99;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=9.96;[11.16, 20.83, 1.64];[11.20,20.95,-1.45];19:19:09.591;11.20;20.95;11.16;20.83;12;20.40;0.84;-0.43;0.8;-0.55
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.42;[11.07, 21.34, 0.0];[11.20,20.95,-1.46];19:19:09.693;11.20;20.95;11.07;21.34;12;20.40;0.93;-0.94;0.8;-0.55
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.31;[11.16, 21.26, 0.0];[11.21,20.95,-1.49];19:19:09.792;11.21;20.95;11.16;21.26;12;20.40;0.84;-0.86;0.79;-0.55
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.37;[11.05, 21.3, 0.0];[11.20,20.94,-1.49];19:19:09.893;11.20;20.94;11.05;21.3;12;20.40;0.95;-0.9;0.8;-0.54
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.69;[10.9, 21.54, 0.0];[11.18,20.93,-1.49];19:19:09.992;11.18;20.93;10.9;21.54;12;20.40;1.1;-1.14;0.82;-0.53
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.70;[10.91, 21.54, 0.0];[11.17,20.92,-1.50];19:19:10.093;11.17;20.92;10.91;21.54;12;20.40;1.09;-1.14;0.83;-0.52
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.37;[10.98, 21.29, 0.0];[11.16,20.92,-1.48];19:19:10.193;11.16;20.92;10.98;21.29;12;20.40;1.02;-0.89;0.84;-0.52
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.41;[11.04, 21.32, 0.0];[11.16,20.92,-1.49];19:19:10.293;11.16;20.92;11.04;21.32;12;20.40;0.96;-0.92;0.84;-0.52
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.35;[11.09, 21.28, 0.0];[11.17,20.91,-1.50];19:19:10.393;11.17;20.91;11.09;21.28;12;20.40;0.91;-0.88;0.83;-0.51
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.04;[11.19, 21.04, 0.0];[11.18,20.91,-0.72];19:19:10.491;11.18;20.91;11.19;21.04;12;20.40;0.81;-0.64;0.82;-0.51
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.07;[11.19, 21.07, 0.0];[11.19,20.92,-0.91];19:19:10.591;11.19;20.92;11.19;21.07;12;20.40;0.81;-0.67;0.81;-0.52
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.29;[11.05, 21.22, 0.0];[11.18,20.91,-1.04];19:19:10.692;11.18;20.91;11.05;21.22;12;20.40;0.95;-0.82;0.82;-0.51
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.28;[11.05, 21.22, 0.0];[11.17,20.91,-1.13];19:19:10.793;11.17;20.91;11.05;21.22;12;20.40;0.95;-0.82;0.83;-0.51
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.19;[11.08, 21.15, 0.0];[11.17,20.91,-1.20];19:19:10.892;11.17;20.91;11.08;21.15;12;20.40;0.92;-0.75;0.83;-0.51
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.13;[11.15, 20.98, 1.57];[11.17,20.91,-1.30];19:19:10.990;11.17;20.91;11.15;20.98;12;20.40;0.85;-0.58;0.83;-0.51
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.22;[11.08, 21.17, 0.0];[11.17,20.90,-1.35];19:19:11.092;11.17;20.90;11.08;21.17;12;20.40;0.92;-0.77;0.83;-0.5
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.12;[11.1, 21.1, 0.0];[11.16,20.89,-1.40];19:19:11.191;11.16;20.89;11.1;21.1;12;20.40;0.9;-0.7;0.84;-0.49
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.20;[11.06, 21.16, 0.0];[11.16,20.89,-1.44];19:19:11.291;11.16;20.89;11.06;21.16;12;20.40;0.94;-0.76;0.84;-0.49
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.17;[11.15, 21.14, 0.0];[11.17,20.89,-1.47];19:19:11.391;11.17;20.89;11.15;21.14;12;20.40;0.85;-0.74;0.83;-0.49
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.06;[11.15, 21.06, 0.0];[11.18,20.90,-1.49];19:19:11.491;11.18;20.90;11.15;21.06;12;20.40;0.85;-0.66;0.82;-0.5
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.14;[11.14, 21.11, 0.0];[11.19,20.89,-1.50];19:19:11.591;11.19;20.89;11.14;21.11;12;20.40;0.86;-0.71;0.81;-0.49
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.17;[11.11, 21.04, 1.42];[11.18,20.90,-1.48];19:19:11.690;11.18;20.90;11.11;21.04;12;20.40;0.89;-0.64;0.82;-0.5
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.22;[11.03, 21.18, 0.0];[11.16,20.90,-1.50];19:19:11.791;11.16;20.90;11.03;21.18;12;20.40;0.97;-0.78;0.84;-0.5
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.11;[11.13, 21.09, 0.0];[11.16,20.91,-1.48];19:19:11.891;11.16;20.91;11.13;21.09;12;20.40;0.87;-0.69;0.84;-0.51
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.10;[11.16, 21.08, 0.0];[11.17,20.90,-1.48];19:19:11.991;11.17;20.90;11.16;21.08;12;20.40;0.84;-0.68;0.83;-0.5
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.11;[11.14, 21.1, 0.0];[11.17,20.90,-1.52];19:19:12.091;11.17;20.90;11.14;21.1;12;20.40;0.86;-0.7;0.83;-0.5
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.27;[11.06, 21.21, 0.0];[11.17,20.90,-1.50];19:19:12.193;11.17;20.90;11.06;21.21;12;20.40;0.94;-0.81;0.83;-0.5
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.20;[11.07, 21.16, 0.0];[11.16,20.90,-1.50];19:19:12.292;11.16;20.90;11.07;21.16;12;20.40;0.93;-0.76;0.84;-0.5
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.23;[11.17, 21.2, 0.0];[11.18,20.90,-1.53];19:19:12.392;11.18;20.90;11.17;21.2;12;20.40;0.83;-0.8;0.82;-0.5
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.13;[11.09, 21.11, 0.0];[11.17,20.90,-1.52];19:19:12.491;11.17;20.90;11.09;21.11;12;20.40;0.91;-0.71;0.83;-0.5
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.17;[11.02, 21.15, 0.0];[11.15,20.91,-1.51];19:19:12.591;11.15;20.91;11.02;21.15;12;20.40;0.98;-0.75;0.85;-0.51
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.19;[11.15, 21.17, 0.0];[11.16,20.92,-1.49];19:19:12.691;11.16;20.92;11.15;21.17;12;20.40;0.85;-0.77;0.84;-0.52
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.25;[11.03, 21.08, 1.48];[11.15,20.92,-1.50];19:19:12.793;11.15;20.92;11.03;21.08;12;20.40;0.97;-0.68;0.85;-0.52
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.10;[11.03, 21.09, 0.0];[11.13,20.91,-1.50];19:19:12.892;11.13;20.91;11.03;21.09;12;20.40;0.97;-0.69;0.87;-0.51
