Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.56;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=8.97;[2.66, 1.58, 0.0];[2.43,1.37,0.53];19:08:08.296;2.43;1.37;2.66;1.58;2.32;1.40;-0.34;-0.18;-0.11;0.03
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=8.99;[2.67, 1.56, -0.0];[2.43,1.39,0.57];19:08:08.396;2.43;1.39;2.67;1.56;2.32;1.40;-0.35;-0.16;-0.11;0.01
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.53;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.20;[2.65, 1.36, 0.0];[2.44,1.35,0.53];19:08:08.495;2.44;1.35;2.65;1.36;2.32;1.40;-0.33;0.04;-0.12;0.05
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.45;P8[5.90,10.00,0.00]=9.16;[2.62, 1.42, -0.0];[2.44,1.34,0.47];19:08:08.595;2.44;1.34;2.62;1.42;2.32;1.40;-0.3;-0.02;-0.12;0.06
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.48;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.05;[2.68, 1.5, 0.0];[2.43,1.34,0.54];19:08:08.696;2.43;1.34;2.68;1.5;2.32;1.40;-0.36;-0.1;-0.11;0.06
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.53;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.03;[2.63, 1.54, 0.0];[2.41,1.36,0.60];19:08:08.796;2.41;1.36;2.63;1.54;2.32;1.40;-0.31;-0.14;-0.09;0.04
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.50;P8[5.90,10.00,0.00]=9.00;[2.58, 1.59, 0.0];[2.39,1.38,0.66];19:08:08.895;2.39;1.38;2.58;1.59;2.32;1.40;-0.26;-0.19;-0.07;0.02
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.18;[2.66, 1.38, 0.0];[2.40,1.34,0.73];19:08:08.996;2.40;1.34;2.66;1.38;2.32;1.40;-0.34;0.02;-0.08;0.06
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.37;P8[5.90,10.00,0.00]=9.13;[2.68, 1.41, 0.0];[2.41,1.32,0.73];19:08:09.096;2.41;1.32;2.68;1.41;2.32;1.40;-0.36;-0.01;-0.09;0.08
P1[0.00,0.00,0.00]=2.63;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.43;P8[5.90,10.00,0.00]=8.98;[2.64, 1.58, 0.0];[2.41,1.35,0.76];19:08:09.196;2.41;1.35;2.64;1.58;2.32;1.40;-0.32;-0.18;-0.09;0.05
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.50;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.03;[2.68, 1.52, -0.0];[2.41,1.36,0.76];19:08:09.296;2.41;1.36;2.68;1.52;2.32;1.40;-0.36;-0.12;-0.09;0.04
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.48;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.14;[2.65, 1.42, 0.0];[2.43,1.34,0.59];19:08:09.396;2.43;1.34;2.65;1.42;2.32;1.40;-0.33;-0.02;-0.11;0.06
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.49;P8[5.90,10.00,0.00]=9.14;[2.58, 1.45, 0.0];[2.42,1.34,0.51];19:08:09.496;2.42;1.34;2.58;1.45;2.32;1.40;-0.26;-0.05;-0.1;0.06
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.48;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.07;[2.67, 1.48, 0.0];[2.41,1.34,0.57];19:08:09.596;2.41;1.34;2.67;1.48;2.32;1.40;-0.35;-0.08;-0.09;0.06
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.46;P8[5.90,10.00,0.00]=9.02;[2.61, 1.56, 0.0];[2.39,1.36,0.63];19:08:09.696;2.39;1.36;2.61;1.56;2.32;1.40;-0.29;-0.16;-0.07;0.04
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.03;[2.63, 1.54, 0.0];[2.38,1.37,0.67];19:08:09.797;2.38;1.37;2.63;1.54;2.32;1.40;-0.31;-0.14;-0.06;0.03
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.47;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.14;[2.68, 1.41, 0.0];[2.40,1.36,0.52];19:08:09.896;2.40;1.36;2.68;1.41;2.32;1.40;-0.36;-0.01;-0.08;0.04
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.50;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.13;[2.64, 1.44, 0.0];[2.40,1.36,0.47];19:08:09.996;2.40;1.36;2.64;1.44;2.32;1.40;-0.32;-0.04;-0.08;0.04
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=8.97;[2.65, 1.59, 0.0];[2.40,1.38,0.50];19:08:10.096;2.40;1.38;2.65;1.59;2.32;1.40;-0.33;-0.19;-0.08;0.02
P1[0.00,0.00,0.00]=2.66;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.50;P8[5.90,10.00,0.00]=9.03;[2.59, 1.57, 0.0];[2.40,1.40,0.48];19:08:10.196;2.40;1.40;2.59;1.57;2.32;1.40;-0.27;-0.17;-0.08;0.0
P1[0.00,0.00,0.00]=2.66;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.09;[2.67, 1.47, 0.0];[2.42,1.39,0.43];19:08:10.296;2.42;1.39;2.67;1.47;2.32;1.40;-0.35;-0.07;-0.1;0.01
P1[0.00,0.00,0.00]=2.63;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.09;[2.66, 1.46, 0.0];[2.43,1.37,0.56];19:08:10.397;2.43;1.37;2.66;1.46;2.32;1.40;-0.34;-0.06;-0.11;0.03
P1[0.00,0.00,0.00]=2.64;P2[8.00,2.40,0.00]=5.53;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.02;[2.65, 1.54, -0.0];[2.42,1.38,0.65];19:08:10.496;2.42;1.38;2.65;1.54;2.32;1.40;-0.33;-0.14;-0.1;0.02
P1[0.00,0.00,0.00]=2.64;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.33;P8[5.90,10.00,0.00]=8.99;[2.71, 1.54, 0.0];[2.44,1.38,0.67];19:08:10.596;2.44;1.38;2.71;1.54;2.32;1.40;-0.39;-0.14;-0.12;0.02
P1[0.00,0.00,0.00]=2.64;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.08;[2.65, 1.48, 0.0];[2.44,1.37,0.74];19:08:10.697;2.44;1.37;2.65;1.48;2.32;1.40;-0.33;-0.08;-0.12;0.03
P1[0.00,0.00,0.00]=2.64;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.14;[2.64, 1.43, 0.0];[2.45,1.36,0.67];19:08:10.797;2.45;1.36;2.64;1.43;2.32;1.40;-0.32;-0.03;-0.13;0.04
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.31;P8[5.90,10.00,0.00]=9.12;[2.72, 1.4, 0.0];[2.46,1.33,0.70];19:08:10.896;2.46;1.33;2.72;1.4;2.32;1.40;-0.4;0.0;-0.14;0.07
P1[0.00,0.00,0.00]=2.62;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=8.98;[2.63, 1.59, 0.0];[2.44,1.36,0.74];19:08:10.996;2.44;1.36;2.63;1.59;2.32;1.40;-0.31;-0.19;-0.12;0.04
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.57;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.13;[2.64, 1.43, 0.0];[2.43,1.35,0.80];19:08:11.097;2.43;1.35;2.64;1.43;2.32;1.40;-0.32;-0.03;-0.11;0.05
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.45;P8[5.90,10.00,0.00]=9.16;[2.62, 1.42, -0.0];[2.43,1.34,0.71];19:08:11.196;2.43;1.34;2.62;1.42;2.32;1.40;-0.3;-0.02;-0.11;0.06
P1[0.00,0.00,0.00]=2.62;P2[8.00,2.40,0.00]=5.57;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.07;[2.62, 1.5, 0.0];[2.44,1.35,0.53];19:08:11.296;2.44;1.35;2.62;1.5;2.32;1.40;-0.3;-0.1;-0.12;0.05
P1[0.00,0.00,0.00]=2.63;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.00;null;[2.66, 1.57, 0.0];[2.43,1.37,0.63];19:08:11.394;2.43;1.37;2.66;1.57;2.32;1.40;-0.34;-0.17;-0.11;0.03
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.63;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.14;[2.63, 1.42, 0.0];[2.44,1.36,0.54];19:08:11.497;2.44;1.36;2.63;1.42;2.32;1.40;-0.31;-0.02;-0.12;0.04
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.60;P3[13.00,0.00,0.00]=10.36;P8[5.90,10.00,0.00]=9.14;[2.67, 1.4, 0.0];[2.44,1.33,0.61];19:08:11.596;2.44;1.33;2.67;1.4;2.32;1.40;-0.35;0.0;-0.12;0.07
P1[0.00,0.00,0.00]=2.55;P2[8.00,2.40,0.00]=5.59;P3[13.00,0.00,0.00]=10.43;P8[5.90,10.00,0.00]=9.12;[2.62, 1.45, 0.0];[2.42,1.32,0.67];19:08:11.697;2.42;1.32;2.62;1.45;2.32;1.40;-0.3;-0.05;-0.1;0.08
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.11;[2.65, 1.46, 0.0];[2.42,1.34,0.60];19:08:11.797;2.42;1.34;2.65;1.46;2.32;1.40;-0.33;-0.06;-0.1;0.06
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.12;[2.62, 1.45, 0.0];[2.41,1.33,0.68];19:08:11.898;2.41;1.33;2.62;1.45;2.32;1.40;-0.3;-0.05;-0.09;0.07
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.60;P3[13.00,0.00,0.00]=10.46;P8[5.90,10.00,0.00]=9.05;[2.6, 1.53, 0.0];[2.40,1.35,0.71];19:08:11.997;2.40;1.35;2.6;1.53;2.32;1.40;-0.28;-0.13;-0.08;0.05
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.56;P3[13.00,0.00,0.00]=10.37;null;[2.65, 0.73, 0.0];[2.42,1.23,0.34];19:08:12.094;2.42;1.23;2.65;0.73;2.32;1.40;-0.33;0.67;-0.1;0.17
P1[0.00,0.00,0.00]=2.55;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.48;P8[5.90,10.00,0.00]=9.10;[2.59, 1.49, 0.0];[2.41,1.28,0.32];19:08:12.197;2.41;1.28;2.59;1.49;2.32;1.40;-0.27;-0.09;-0.09;0.12
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.59;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.11;[2.66, 1.44, -0.0];[2.41,1.28,0.45];19:08:12.297;2.41;1.28;2.66;1.44;2.32;1.40;-0.34;-0.04;-0.09;0.12
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.36;P8[5.90,10.00,0.00]=9.01;[2.69, 1.52, 0.0];[2.42,1.30,0.46];19:08:12.397;2.42;1.30;2.69;1.52;2.32;1.40;-0.37;-0.12;-0.1;0.1
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.58;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.05;[2.65, 1.5, 0.0];[2.42,1.32,0.53];19:08:12.497;2.42;1.32;2.65;1.5;2.32;1.40;-0.33;-0.1;-0.1;0.08
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.45;P8[5.90,10.00,0.00]=9.12;[2.62, 1.46, -0.0];[2.41,1.33,0.50];19:08:12.598;2.41;1.33;2.62;1.46;2.32;1.40;-0.3;-0.06;-0.09;0.07
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.47;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.08;[2.65, 1.48, 0.0];[2.41,1.33,0.59];19:08:12.698;2.41;1.33;2.65;1.48;2.32;1.40;-0.33;-0.08;-0.09;0.07
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.57;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=8.98;[2.64, 1.58, 0.0];[2.41,1.36,0.63];19:08:12.797;2.41;1.36;2.64;1.58;2.32;1.40;-0.32;-0.18;-0.09;0.04
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.50;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.01;[2.68, 1.53, 0.0];[2.41,1.37,0.63];19:08:12.898;2.41;1.37;2.68;1.53;2.32;1.40;-0.36;-0.13;-0.09;0.03
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.43;P8[5.90,10.00,0.00]=9.11;[2.63, 1.46, 0.0];[2.41,1.35,0.71];19:08:12.998;2.41;1.35;2.63;1.46;2.32;1.40;-0.31;-0.06;-0.09;0.05
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.09;[2.62, 1.48, -0.0];[2.40,1.35,0.73];19:08:13.098;2.40;1.35;2.62;1.48;2.32;1.40;-0.3;-0.08;-0.08;0.05
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.57;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.15;[2.65, 1.4, 0.0];[2.40,1.32,0.75];19:08:13.197;2.40;1.32;2.65;1.4;2.32;1.40;-0.33;0.0;-0.08;0.08
P1[0.00,0.00,0.00]=2.55;P2[8.00,2.40,0.00]=5.62;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.05;[2.63, 1.51, 0.0];[2.40,1.33,0.75];19:08:13.297;2.40;1.33;2.63;1.51;2.32;1.40;-0.31;-0.11;-0.08;0.07
P1[0.00,0.00,0.00]=2.63;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.08;[2.66, 1.47, 0.0];[2.41,1.33,0.79];19:08:13.398;2.41;1.33;2.66;1.47;2.32;1.40;-0.34;-0.07;-0.09;0.07
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.61;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.12;[2.62, 1.44, 0.0];[2.41,1.33,0.82];19:08:13.498;2.41;1.33;2.62;1.44;2.32;1.40;-0.3;-0.04;-0.09;0.07
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.60;P3[13.00,0.00,0.00]=10.45;P8[5.90,10.00,0.00]=9.16;[2.6, 1.42, -0.0];[2.42,1.32,0.71];19:08:13.597;2.42;1.32;2.6;1.42;2.32;1.40;-0.28;-0.02;-0.1;0.08
P1[0.00,0.00,0.00]=2.63;P2[8.00,2.40,0.00]=5.62;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.16;[2.64, 1.4, -0.0];[2.43,1.31,0.64];19:08:13.697;2.43;1.31;2.64;1.4;2.32;1.40;-0.32;0.0;-0.11;0.09
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.34;P8[5.90,10.00,0.00]=9.02;[2.71, 1.51, 0.0];[2.44,1.33,0.65];19:08:13.798;2.44;1.33;2.71;1.51;2.32;1.40;-0.39;-0.11;-0.12;0.07
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.50;P3[13.00,0.00,0.00]=10.35;P8[5.90,10.00,0.00]=9.11;[2.7, 1.43, -0.0];[2.45,1.32,0.71];19:08:13.898;2.45;1.32;2.7;1.43;2.32;1.40;-0.38;-0.03;-0.13;0.08
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.10;[2.66, 1.45, 0.0];[2.44,1.31,0.76];19:08:13.998;2.44;1.31;2.66;1.45;2.32;1.40;-0.34;-0.05;-0.12;0.09
P1[0.00,0.00,0.00]=2.63;P2[8.00,2.40,0.00]=5.53;P3[13.00,0.00,0.00]=10.45;P8[5.90,10.00,0.00]=9.17;[2.61, 1.41, 0.0];[2.44,1.31,0.72];19:08:14.098;2.44;1.31;2.61;1.41;2.32;1.40;-0.29;-0.01;-0.12;0.09
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=8.98;[2.68, 1.56, 0.0];[2.44,1.34,0.72];19:08:14.199;2.44;1.34;2.68;1.56;2.32;1.40;-0.36;-0.16;-0.12;0.06
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.56;P3[13.00,0.00,0.00]=10.37;P8[5.90,10.00,0.00]=8.99;[2.68, 1.55, 0.0];[2.44,1.36,0.70];19:08:14.299;2.44;1.36;2.68;1.55;2.32;1.40;-0.36;-0.15;-0.12;0.04
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.14;[2.63, 1.44, 0.0];[2.44,1.35,0.62];19:08:14.398;2.44;1.35;2.63;1.44;2.32;1.40;-0.31;-0.04;-0.12;0.05
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.44;P8[5.90,10.00,0.00]=9.17;[2.62, 1.4, 0.0];[2.44,1.34,0.52];19:08:14.498;2.44;1.34;2.62;1.4;2.32;1.40;-0.3;0.0;-0.12;0.06
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=8.97;[2.66, 1.59, 0.0];[2.43,1.36,0.55];19:08:14.599;2.43;1.36;2.66;1.59;2.32;1.40;-0.34;-0.19;-0.11;0.04
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=8.99;[2.67, 1.56, -0.0];[2.43,1.38,0.58];19:08:14.699;2.43;1.38;2.67;1.56;2.32;1.40;-0.35;-0.16;-0.11;0.02
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.15;[2.64, 1.42, -0.0];[2.42,1.36,0.51];19:08:14.798;2.42;1.36;2.64;1.42;2.32;1.40;-0.32;-0.02;-0.1;0.04
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.36;P8[5.90,10.00,0.00]=9.14;[2.68, 1.4, 0.0];[2.43,1.33,0.56];19:08:14.899;2.43;1.33;2.68;1.4;2.32;1.40;-0.36;0.0;-0.11;0.07
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.57;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.13;[2.65, 1.43, -0.0];[2.42,1.32,0.66];19:08:14.999;2.42;1.32;2.65;1.43;2.32;1.40;-0.33;-0.03;-0.1;0.08
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.46;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.03;[2.69, 1.52, 0.0];[2.42,1.33,0.66];19:08:15.099;2.42;1.33;2.69;1.52;2.32;1.40;-0.37;-0.12;-0.1;0.07
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.60;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.08;[2.65, 1.47, 0.0];[2.42,1.33,0.67];19:08:15.198;2.42;1.33;2.65;1.47;2.32;1.40;-0.33;-0.07;-0.1;0.07
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.48;P3[13.00,0.00,0.00]=10.37;P8[5.90,10.00,0.00]=9.18;[2.68, 1.37, 0.0];[2.42,1.32,0.57];19:08:15.299;2.42;1.32;2.68;1.37;2.32;1.40;-0.36;0.03;-0.1;0.08
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.15;[2.65, 1.41, -0.0];[2.42,1.32,0.47];19:08:15.399;2.42;1.32;2.65;1.41;2.32;1.40;-0.33;-0.01;-0.1;0.08
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=8.97;[2.65, 1.59, 0.0];[2.41,1.35,0.48];19:08:15.500;2.41;1.35;2.65;1.59;2.32;1.40;-0.33;-0.19;-0.09;0.05
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.50;P3[13.00,0.00,0.00]=10.35;P8[5.90,10.00,0.00]=9.07;[2.7, 1.47, 0.0];[2.42,1.34,0.55];19:08:15.599;2.42;1.34;2.7;1.47;2.32;1.40;-0.38;-0.07;-0.1;0.06
P1[0.00,0.00,0.00]=2.52;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.38;P8[5.90,10.00,0.00]=9.10;[2.67, 1.45, 0.0];[2.42,1.33,0.58];19:08:15.699;2.42;1.33;2.67;1.45;2.32;1.40;-0.35;-0.05;-0.1;0.07
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.45;P3[13.00,0.00,0.00]=10.37;P8[5.90,10.00,0.00]=9.10;[2.69, 1.44, 0.0];[2.42,1.32,0.60];19:08:15.800;2.42;1.32;2.69;1.44;2.32;1.40;-0.37;-0.04;-0.1;0.08
P1[0.00,0.00,0.00]=2.55;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.05;[2.64, 1.51, -0.0];[2.41,1.33,0.64];19:08:15.900;2.41;1.33;2.64;1.51;2.32;1.40;-0.32;-0.11;-0.09;0.07
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.36;P8[5.90,10.00,0.00]=9.14;[2.69, 1.4, 0.0];[2.41,1.31,0.66];19:08:15.999;2.41;1.31;2.69;1.4;2.32;1.40;-0.37;0.0;-0.09;0.09
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.05;[2.65, 1.51, -0.0];[2.40,1.33,0.69];19:08:16.100;2.40;1.33;2.65;1.51;2.32;1.40;-0.33;-0.11;-0.08;0.07
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.53;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.14;[2.64, 1.43, -0.0];[2.40,1.31,0.75];19:08:16.200;2.40;1.31;2.64;1.43;2.32;1.40;-0.32;-0.03;-0.08;0.09
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.56;P3[13.00,0.00,0.00]=10.35;P8[5.90,10.00,0.00]=9.13;[2.68, 1.41, 0.0];[2.41,1.30,0.76];19:08:16.300;2.41;1.30;2.68;1.41;2.32;1.40;-0.36;-0.01;-0.09;0.1
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.56;P3[13.00,0.00,0.00]=10.37;P8[5.90,10.00,0.00]=9.01;[2.68, 1.53, 0.0];[2.42,1.32,0.72];19:08:16.399;2.42;1.32;2.68;1.53;2.32;1.40;-0.36;-0.13;-0.1;0.08
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.35;P8[5.90,10.00,0.00]=9.02;[2.7, 1.51, 0.0];[2.43,1.33,0.70];19:08:16.500;2.43;1.33;2.7;1.51;2.32;1.40;-0.38;-0.11;-0.11;0.07
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.11;[2.67, 1.44, 0.0];[2.43,1.32,0.76];19:08:16.600;2.43;1.32;2.67;1.44;2.32;1.40;-0.35;-0.04;-0.11;0.08
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.10;[2.64, 1.46, 0.0];[2.42,1.32,0.79];19:08:16.700;2.42;1.32;2.64;1.46;2.32;1.40;-0.32;-0.06;-0.1;0.08
P1[0.00,0.00,0.00]=2.58;P2[8.00,2.40,0.00]=5.45;P3[13.00,0.00,0.00]=10.47;P8[5.90,10.00,0.00]=9.01;[2.62, 1.57, 0.0];[2.41,1.34,0.78];19:08:16.800;2.41;1.34;2.62;1.57;2.32;1.40;-0.3;-0.17;-0.09;0.06
P1[0.00,0.00,0.00]=2.56;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.05;[2.66, 1.51, 0.0];[2.40,1.35,0.77];19:08:16.900;2.40;1.35;2.66;1.51;2.32;1.40;-0.34;-0.11;-0.08;0.05
