Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;Estimated;Timestamp
P7[2.90,24.00,0.00]=3.66;P6[6.70,18.03,0.00]=5.20;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=10.93;[1.88,20.29,-0.78];19:23:12.932
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.19;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.86;[1.87,20.29,-0.72];19:23:13.032
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=10.88;[1.85,20.29,-0.63];19:23:13.132
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.87;[1.86,20.29,-0.70];19:23:13.231
P7[2.90,24.00,0.00]=3.83;P6[6.70,18.03,0.00]=5.16;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.99;[1.92,20.29,-0.65];19:23:13.332
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.95;[1.97,20.30,-0.26];19:23:13.432
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.25;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.08;[1.95,20.38,0.07];19:23:13.532
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.88;[1.88,20.35,-0.20];19:23:13.632
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.02;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.96;[1.95,20.34,-0.33];19:23:13.733
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.09;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.97;[2.00,20.33,-0.49];19:23:13.833
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.47;P1[0.00,0.00,0.00]=20.46;P8[5.90,10.00,0.00]=10.98;[1.88,20.33,-0.62];19:23:13.932
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.48;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.99;[1.79,20.34,-0.74];19:23:14.032
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.50;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=11.09;[1.75,20.35,-0.74];19:23:14.132
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.54;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.07;[1.74,20.35,-0.44];19:23:14.232
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.58;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.19;[1.70,20.37,-0.44];19:23:14.332
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.37;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=11.12;[1.72,20.38,-0.59];19:23:14.434
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.03;[1.74,20.42,-0.25];19:23:14.533
P7[2.90,24.00,0.00]=3.67;P6[6.70,18.03,0.00]=5.10;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=11.03;[1.82,20.40,-0.45];19:23:14.634
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.04;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.01;[1.89,20.38,-0.40];19:23:14.734
P7[2.90,24.00,0.00]=3.69;P6[6.70,18.03,0.00]=4.84;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.17;[2.01,20.37,-0.48];19:23:14.834
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=4.79;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.24;[2.12,20.35,-0.55];19:23:14.933
P7[2.90,24.00,0.00]=3.66;P6[6.70,18.03,0.00]=4.88;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.03;[2.18,20.36,-0.60];19:23:15.034
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.53;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.99;[1.98,20.35,-0.55];19:23:15.132
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.11;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.91;[2.02,20.34,-0.23];19:23:15.231
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.06;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=11.06;[2.06,20.35,-0.41];19:23:15.333
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.11;[2.02,20.37,-0.59];19:23:15.434
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.48;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.10;[1.95,20.37,-0.39];19:23:15.533
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.22;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.03;[1.96,20.38,-0.09];19:23:15.631
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.91;[1.95,20.36,-0.34];19:23:15.732
P7[2.90,24.00,0.00]=3.78;P6[6.70,18.03,0.00]=5.52;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.92;[1.79,20.33,-0.30];19:23:15.832
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.25;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.97;[1.84,20.33,-0.08];19:23:15.932
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.70;[1.79,20.30,-0.33];19:23:16.032
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.72;[1.77,20.27,-0.38];19:23:16.132
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.00;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=10.98;[1.89,20.28,-0.53];19:23:16.233
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.20;P1[0.00,0.00,0.00]=20.44;P8[5.90,10.00,0.00]=10.99;[1.92,20.30,-0.63];19:23:16.331
P7[2.90,24.00,0.00]=3.82;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.48;P8[5.90,10.00,0.00]=11.06;[1.92,20.32,-0.75];19:23:16.431
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.23;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.95;[1.98,20.33,-0.33];19:23:16.532
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.05;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=11.03;[2.04,20.32,-0.31];19:23:16.632
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.02;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=11.01;[2.07,20.32,-0.43];19:23:16.733
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.44;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=10.95;[2.04,20.33,-0.07];19:23:16.833
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.08;[1.97,20.42,0.20];19:23:16.933
P7[2.90,24.00,0.00]=3.63;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.06;[1.94,20.45,0.36];19:23:17.033
P7[2.90,24.00,0.00]=3.61;P6[6.70,18.03,0.00]=5.31;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=11.00;[1.96,20.45,0.55];19:23:17.132
P7[2.90,24.00,0.00]=3.62;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.98;[1.91,20.43,0.35];19:23:17.232
P7[2.90,24.00,0.00]=3.64;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.16;[1.91,20.44,-0.01];19:23:17.334
P7[2.90,24.00,0.00]=3.58;P6[6.70,18.03,0.00]=5.24;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.18;[1.92,20.45,-0.24];19:23:17.435
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.42;P8[5.90,10.00,0.00]=11.04;[1.94,20.44,0.04];19:23:17.532
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=11.02;[1.92,20.42,0.09];19:23:17.633
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.88;[1.87,20.39,-0.20];19:23:17.732
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.18;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.84;[1.86,20.37,-0.43];19:23:17.832
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=4.85;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.92;[1.99,20.35,-0.51];19:23:17.933
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=4.89;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=10.95;[2.06,20.33,-0.53];19:23:18.033
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.02;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=10.99;[2.12,20.34,-0.67];19:23:18.132
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.03;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.94;[2.15,20.34,-0.75];19:23:18.232
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=4.94;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=10.92;[2.18,20.33,-0.76];19:23:18.333
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=4.93;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=11.11;[2.20,20.32,-0.73];19:23:18.434
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.95;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.05;[2.09,20.34,-0.28];19:23:18.533
P7[2.90,24.00,0.00]=3.64;P6[6.70,18.03,0.00]=5.44;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=10.92;[2.07,20.35,0.01];19:23:18.633
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=10.68;[2.19,20.32,0.09];19:23:18.733
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.35;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=10.82;[2.01,20.31,-0.15];19:23:18.832
P7[2.90,24.00,0.00]=3.67;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=11.08;[1.92,20.41,0.16];19:23:18.934
P7[2.90,24.00,0.00]=3.66;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.95;[1.94,20.41,0.38];19:23:19.033
P7[2.90,24.00,0.00]=3.58;P6[6.70,18.03,0.00]=5.32;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=10.94;[1.95,20.41,0.46];19:23:19.133
P7[2.90,24.00,0.00]=3.63;P6[6.70,18.03,0.00]=5.24;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.97;[1.98,20.40,0.41];19:23:19.232
P7[2.90,24.00,0.00]=3.63;P6[6.70,18.03,0.00]=5.29;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=11.48;[1.93,20.40,0.13];19:23:19.335
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.32;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.82;[1.84,20.37,-0.17];19:23:19.433
P7[2.90,24.00,0.00]=3.67;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=11.00;[1.87,20.38,0.16];19:23:19.532
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=11.25;[1.87,20.38,-0.16];19:23:19.634
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.97;[1.90,20.37,0.03];19:23:19.732
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.34;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.06;[1.86,20.39,0.11];19:23:19.832
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.04;[1.87,20.39,0.27];19:23:19.932
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=10.99;[1.89,20.37,0.39];19:23:20.032
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.36;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.92;[1.82,20.34,0.27];19:23:20.132
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.32;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.84;[1.76,20.32,0.01];19:23:20.233
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.37;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.97;[1.76,20.32,-0.20];19:23:20.332
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.40;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=11.04;[1.78,20.32,0.05];19:23:20.432
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.42;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.91;[1.72,20.31,-0.19];19:23:20.532
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.04;[1.76,20.32,0.09];19:23:20.632
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.40;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=11.00;[1.74,20.33,-0.11];19:23:20.732
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.41;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=11.05;[1.73,20.33,-0.16];19:23:20.833
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.05;[1.79,20.34,0.13];19:23:20.931
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.37;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=11.06;[1.77,20.38,0.37];19:23:21.033
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.43;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=10.94;[1.72,20.36,0.01];19:23:21.132
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.43;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=11.18;[1.72,20.36,-0.13];19:23:21.233
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.40;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=11.05;[1.74,20.36,0.09];19:23:21.332
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.04;[1.78,20.36,0.28];19:23:21.432
P7[2.90,24.00,0.00]=3.84;P6[6.70,18.03,0.00]=5.44;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.03;[1.75,20.34,0.10];19:23:21.532
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.41;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.07;[1.75,20.34,-0.09];19:23:21.631
P7[2.90,24.00,0.00]=3.85;P6[6.70,18.03,0.00]=5.43;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.10;[1.72,20.39,0.16];19:23:21.733
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=11.29;[1.76,20.39,-0.15];19:23:21.835
