Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;Estimated;Timestamp
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.15;[11.20,20.95,-1.38];19:19:14.093
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.13;[11.19,20.95,-1.41];19:19:14.193
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.17;[11.18,20.95,-1.38];19:19:14.293
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.11;[11.17,20.95,-1.39];19:19:14.394
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.61;P4[11.00,11.00,0.00]=10.15;[11.19,20.94,-1.44];19:19:14.494
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.05;[11.19,20.94,-1.41];19:19:14.594
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.36;[11.18,20.94,-1.45];19:19:14.696
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.40;[11.16,20.94,-1.42];19:19:14.797
P5[13.00,24.00,0.00]=3.75;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.85;[11.14,20.95,-1.36];19:19:14.896
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.13;[11.14,20.96,-1.35];19:19:14.994
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.47;null;[11.12,20.97,-1.37];19:19:15.092
P5[13.00,24.00,0.00]=3.77;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.24;[11.11,20.99,-1.37];19:19:15.195
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.18;[11.13,21.01,-1.42];19:19:15.295
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.18;[11.11,21.03,-1.42];19:19:15.395
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.18;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.24;[11.08,21.03,-1.43];19:19:15.495
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.21;[11.08,21.03,-1.43];19:19:15.595
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.22;[11.07,21.03,-1.41];19:19:15.695
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.19;[11.07,21.02,-1.41];19:19:15.796
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.25;[11.06,21.02,-1.39];19:19:15.896
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.25;[11.06,21.02,-1.40];19:19:15.996
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.20;[11.05,21.01,-1.40];19:19:16.095
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.22;[11.06,21.01,-1.42];19:19:16.196
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.14;[11.07,21.00,-1.41];19:19:16.296
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.06;[11.06,20.99,-0.72];19:19:16.396
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.24;[11.06,21.00,-0.88];19:19:16.497
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.14;[11.08,21.00,-1.02];19:19:16.596
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.19;[11.09,21.00,-1.12];19:19:16.696
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.17;[11.09,21.00,-1.20];19:19:16.797
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.14;[11.09,21.01,-1.26];19:19:16.897
P5[13.00,24.00,0.00]=3.75;P9[13.00,16.50,0.00]=5.16;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.24;[11.08,21.03,-1.28];19:19:16.997
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.22;[11.07,21.03,-1.30];19:19:17.097
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.20;[11.07,21.03,-1.32];19:19:17.197
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.17;[11.06,21.04,-0.64];19:19:17.297
P5[13.00,24.00,0.00]=3.71;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.19;[11.06,21.06,-0.81];19:19:17.397
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.14;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.25;[11.06,21.06,-0.96];19:19:17.498
P5[13.00,24.00,0.00]=3.78;P9[13.00,16.50,0.00]=5.16;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.13;[11.06,21.06,-1.07];19:19:17.598
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.11;[11.06,21.06,-1.14];19:19:17.697
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.19;[11.05,21.06,-1.20];19:19:17.798
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.17;[11.06,21.05,-1.26];19:19:17.898
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.12;[11.06,21.03,-1.31];19:19:17.998
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.22;[11.05,21.03,-1.29];19:19:18.098
P5[13.00,24.00,0.00]=3.75;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.24;[11.05,21.04,-1.28];19:19:18.199
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.14;[11.06,21.03,-1.32];19:19:18.298
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.34;[11.07,21.02,-1.35];19:19:18.400
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.20;[11.06,21.02,-1.37];19:19:18.499
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.28;[11.07,21.01,-1.37];19:19:18.600
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.25;[11.07,21.01,-1.37];19:19:18.699
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.15;[11.07,21.01,-1.39];19:19:18.800
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.19;[11.07,21.01,-1.38];19:19:18.899
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.13;[11.06,21.01,-1.39];19:19:18.999
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.19;[11.06,21.01,-1.39];19:19:19.099
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.14;[11.07,21.00,-1.38];19:19:19.200
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.22;[11.07,20.99,-1.40];19:19:19.300
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.20;[11.06,21.00,-1.38];19:19:19.399
P5[13.00,24.00,0.00]=3.78;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.17;[11.06,21.01,-1.35];19:19:19.500
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.12;[11.05,21.01,-1.36];19:19:19.600
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.11;[11.04,21.01,-1.35];19:19:19.700
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.23;[11.05,21.01,-1.38];19:19:19.801
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.18;[11.06,21.00,-1.41];19:19:19.900
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.15;[11.06,21.00,-1.40];19:19:20.000
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.11;[11.05,21.00,-1.41];19:19:20.101
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.17;[11.04,21.00,-1.39];19:19:20.201
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.33;[11.04,21.00,-1.41];19:19:20.302
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.13;[11.04,21.00,-1.41];19:19:20.401
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.19;[11.05,21.01,-1.41];19:19:20.501
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.18;[11.06,21.00,-1.42];19:19:20.601
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.14;[11.06,20.99,-1.42];19:19:20.701
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.39;P4[11.00,11.00,0.00]=10.20;[11.04,21.00,-1.39];19:19:20.802
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.19;[11.03,21.00,-1.40];19:19:20.902
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.22;[11.04,21.00,-1.43];19:19:21.001
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.17;[11.04,21.00,-1.43];19:19:21.102
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.14;[11.04,21.00,-1.43];19:19:21.202
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.35;P4[11.00,11.00,0.00]=10.30;[11.02,21.00,-1.39];19:19:21.303
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.17;[11.02,21.00,-1.42];19:19:21.401
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.16;[11.04,20.99,-1.42];19:19:21.502
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.13;[11.05,20.98,-1.41];19:19:21.602
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.18;[11.06,20.99,-1.40];19:19:21.702
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.03;[11.06,20.98,-1.40];19:19:21.803
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.13;[11.04,20.99,-1.36];19:19:21.902
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.37;P4[11.00,11.00,0.00]=10.11;[11.02,20.99,-1.36];19:19:22.003
P5[13.00,24.00,0.00]=3.78;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.01;[11.01,21.00,-1.31];19:19:22.103
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.08;[11.02,21.00,-1.33];19:19:22.203
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.20;[11.04,20.99,-1.34];19:19:22.303
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.11;[11.06,20.99,-1.35];19:19:22.403
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.06;[11.06,21.00,-1.35];19:19:22.503
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.10;[11.07,21.00,-1.35];19:19:22.603
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.11;[11.07,20.99,-1.36];19:19:22.703
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.12;[11.06,20.99,-1.35];19:19:22.804
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.39;null;[11.05,20.99,-1.34];19:19:22.901
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.21;[11.04,20.99,-1.36];19:19:23.003
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.15;[11.02,20.99,-1.35];19:19:23.104
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.15;[11.03,20.98,-1.37];19:19:23.204
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.44;null;[11.04,20.98,-1.37];19:19:23.302
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.44;null;[11.04,20.98,-1.38];19:19:23.402
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.43;null;[11.05,20.97,-1.37];19:19:23.502
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.41;null;[11.05,20.96,-1.37];19:19:23.601
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.45;null;[11.06,20.96,-1.39];19:19:23.702
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.46;null;[11.07,20.94,-1.41];19:19:23.802
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.44;null;[11.07,20.94,-1.42];19:19:23.903
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.45;null;[11.07,20.95,-1.41];19:19:24.003
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.47;null;[11.06,20.96,-1.42];19:19:24.102
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.17;[11.08,20.95,-1.41];19:19:24.205
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.17;[11.08,20.95,-1.41];19:19:24.305
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.16;[11.08,20.95,-1.40];19:19:24.405
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.05;[11.08,20.95,-1.39];19:19:24.506
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.40;P4[11.00,11.00,0.00]=10.23;[11.07,20.95,-1.38];19:19:24.606
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.14;[11.06,20.95,-1.40];19:19:24.705
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.39;P4[11.00,11.00,0.00]=10.23;[11.05,20.94,-1.40];19:19:24.807
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.40;P4[11.00,11.00,0.00]=10.15;[11.05,20.94,-1.40];19:19:24.906
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.15;[11.06,20.93,-1.42];19:19:25.006
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.03;[11.06,20.93,-1.42];19:19:25.107
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.26;[11.07,20.92,-1.43];19:19:25.207
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.37;P4[11.00,11.00,0.00]=10.09;[11.06,20.92,-1.41];19:19:25.306
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.11;[11.05,20.91,-1.38];19:19:25.406
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.38;P4[11.00,11.00,0.00]=10.16;[11.04,20.92,-1.38];19:19:25.507
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.13;[11.05,20.92,-1.38];19:19:25.607
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.42;null;[11.05,20.92,-1.38];19:19:25.704
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.17;[11.05,20.93,-1.37];19:19:25.807
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.39;null;[11.05,20.92,-1.39];19:19:25.904
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.36;P4[11.00,11.00,0.00]=10.09;[11.04,20.92,-1.36];19:19:26.007
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.41;null;[11.04,20.92,-1.39];19:19:26.105
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.16;[11.03,20.94,-1.39];19:19:26.207
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.20;[11.04,20.93,-1.38];19:19:26.308
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.17;[11.05,20.92,-1.40];19:19:26.407
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.42;null;[11.06,20.90,-1.41];19:19:26.505
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.42;null;[11.05,20.91,-1.43];19:19:26.605
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.36;null;[11.05,20.91,-1.40];19:19:26.705
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.45;null;[11.06,20.91,-1.41];19:19:26.805
P5[13.00,24.00,0.00]=3.96;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.32;null;[11.03,20.91,-1.40];19:19:26.905
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.36;null;[11.02,20.91,-1.40];19:19:27.005
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.42;null;[11.03,20.91,-1.42];19:19:27.106
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.37;P4[11.00,11.00,0.00]=10.15;[11.02,20.91,-1.41];19:19:27.208
P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.00;null;[11.05,20.92,-0.75];19:19:27.305
P5[13.00,24.00,0.00]=3.96;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.39;null;[11.05,20.91,-0.92];19:19:27.405
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.40;null;[11.04,20.90,-1.06];19:19:27.506
